ID_AUFTRAG_ZPM,STW_NUM,n0_3,BIEGESTEIFIGKEIT,MASSE,DATUM_GESAMT_BAUJAHR,V_SOLL_IST,BETA_HT_M_DEB,BETA_HT_Q_DEB,Ssp_Randkonstruktion
30309,6.1,10.399,716,11.8,1934,120,1.015,1.018,0
30355,2.4,36.166,121,6.88,1960,100,0.724,0.741,1
30368,6.1,10.063,716,12.6,1934,120,1.015,1.018,0
30400,3.75,33.568,587,6.5,1910,160,0.78,3.29,1
30406,16.05,4.3,13579,27.31,1996,160,1.04,1,1
30413,8.7,8.98,3717,19.85,1915,120,0.98,0.99,0
30435,6.5,15.469,1577,9.11,1914,90,1.263,2.213,1
30437,20.5,3.214,13678,18.5,1993,150,1.16,2,1
30470,6.8,10.027,957,10.985,1974,140,1,1,1
30514,6.6,16.535,1682,8,1910,160,1.68,3.98,1
30515,14.1,5.517,7840,16.08,1997,140,1.06,1.06,1
30527,5.5,21.78,1564,8.89,1914,90,1.169,3.081,1
30529,9.8,12.138,9583,17.4,1931,100,1.521,1.999,2
30570,9.46,9.061,2689,10.09,1902,70,0.76,1.25,1
30575,13.25,5.497,5737,15.2,1990,120,1.13,1.13,1
30644,6.1,14.801,1217,9.9,1934,120,1.067,1.018,0
30648,15.7,4.015,6805,17.14,2005,160,1.28,1,1
30682,11.8,5.371,3761,16.59,1999,90,1.59,2.75,1
30693,14.6,7.615,17534,16.42,1953,80,1.11,1.17,0
30697,14.73,4.782,6703,15.36,1992,140,1.1,2,1
30699,5.6,19.468,1846,12.22,1929,90,1.17,1.15,1
30702,6.7,20.738,2845,8.1,1927,130,0.946,4.284,0
30710,5.54,18.433,1947,15.01,1904,140,0.69,2,2
30747,9.3,5.525,786.7,8.5,1913,90,0.93,0.95,0
30748,3.4,37.072,1051,14.12,1915,120,0.75,0.75,1
30749,13.35,4.634,5647,20.43,1999,140,1.23,1,1
30763,6,14.845,2010.8,17.372,1909,80,0.84,1.999,0
30769,5.6,18.559,1241,9.04,1914,90,1,1.53,1
30800,10.4,5.465,2355,16.63,1978,120,1.596,1.999,2
30835,2.3,38.572,217,12.86,1904,130,0.787,3,1
30843,6.92,13.255,1708,10.46,1959,120,1.27,2,1
30851,11.3,9.783,20660,32.67,1912,160,1.77,1.77,2
30863,8.13,9.487,2387,14.98,2014,110,1.238,1.35,1
30881,3.75,33.568,587,6.5,1910,160,0.78,3.29,0
30890,8.13,9.487,2387,14.98,2014,110,1.238,1.35,1
30900,2.7,42.462,400,10.3,1965,110,1.5,2,1
30907,9.55,9.382,3163,10.66,1933,100,1.216,6.232,1
30932,9.4,7.018,2026,13,1971,140,1.01,1.01,2
30999,9.4,14.607,9047,13.4,1952,130,1.36,1.57,1
31000,9.4,14.607,9047,13.4,1952,130,1.36,1.57,1
31003,5.2,22.31,1149,7.79,1925,130,0.939,0.939,1
31004,5.2,19.19,873,8,1925,130,0.939,0.939,1
31005,9.5,10.796,4267,11.09,1925,110,1.45,3.84,1
31006,9.5,10.796,4267,11.09,1925,110,1.45,3.84,1
31007,3.4,16.629,130,8.68,1976,110,0.87,0.89,1
31008,3.4,16.629,130,8.68,1976,110,0.87,0.89,1
31053,10.9,6.622,3760,14.99,1995,160,1,1,1
31054,10.9,6.622,3760,14.99,1995,160,1,1,1
31081,17.73,4.841,19428.5,20.7,1971,160,1.216,1.5,1
31082,17.73,4.841,19428.5,20.7,1971,160,1.216,1.5,1
31148,4.8,25.048,1397,10.35,1909,130,1.072,3.52,1
31149,4.8,25.048,1397,10.35,1909,130,1.072,3.52,1
31290,15,4.118,5720,16.44,2001,160,1.06,1.06,0
31296,14.2,4.037,4072,15.16,2001,160,1.03,1.03,1
31297,14.2,4.165,4577,16.01,2001,160,1.03,1.03,0
31302,14.5,3.704,4518,18.38,2000,160,1,1,1
31316,13.6,4.33,3991,15.35,2000,160,1.45,1.45,0
31327,7.5,7.815,1127,14.39,2000,160,1,1,0
31328,7.5,7.545,1003,13.74,2000,160,1,1,1
31351,13.6,4.146,3487,14.63,2000,160,1.45,1.45,1
31354,16,4.26,7925,16.44,1999,160,1.05,1.08,0
31365,13.6,4.146,3487,14.63,1999,160,1,1,1
31366,13.6,4.139,4527,19.06,1999,160,1,1,0
31378,16.95,3.291,6920,19.1,2001,160,1.06,1.06,0
31404,16.95,3.311,6630,18.08,2001,160,1.06,1.06,0
31407,13.6,4.049,4684,20.61,1999,160,1,1,1
31414,16,4.26,7925,16.44,1999,160,1.05,1.08,0
31422,7.5,7.815,1127,14.39,2000,160,1,1,1
31423,14.5,4.024,4815,16.6,2000,160,1,1,0
31441,14.5,3.864,4188,15.66,2000,160,1,1,1
31458,16.95,3.225,5720,16.44,2001,160,1.06,1.06,0
31473,13.6,4.33,3991,15.35,1999,160,1,1,0
31506,7.5,7.406,880,12.51,2000,160,1,1,0
31507,14.5,3.786,4860,18.93,2000,160,1,1,0
31558,4.76,14.908,443,9.58,1981,160,1,1,1
31561,4.76,14.908,443,9.58,1981,160,1,1,1
31575,5,20.216,824,7.96,1928,130,0.97,1.2,1
31602,6.9,14.014,1539,8.53,1953,160,0.92,0.92,0
31610,5,20.216,824,7.96,1928,130,0.97,1.2,1
31618,8.86,13.86,3987,8.31,1913,130,0.851,3.148,1
31625,6.9,14.014,1539,8.53,1953,160,0.92,0.92,0
31686,6.9,14.014,1539,8.53,1953,160,0.92,0.92,1
31699,6.9,14.014,1539,8.53,1953,160,0.92,0.92,1
31703,8.86,13.86,3987,8.31,1913,130,0.851,3.148,1
31747,6.9,14.014,1539,8.53,1953,160,0.92,0.92,0
31781,4.9,15.936,461,7.77,1970,160,1,1,1
31785,4.9,14.202,393,8.34,1970,160,1,1,0
31848,7.9,13.458,6908,24.16,2006,160,1,1,0
31854,18.96,3.288,10360,18.3,1988,150,1,1,0
31858,14.453,5.039,8153,18.16,1987,150,1,1,0
31860,10,8.404,5639,19.7,2006,160,1,1,1
31868,17.13,4.516,12781,17.96,1972,130,1.016,1.999,0
31886,16.08,3.666,6772,18.6,2009,160,1,1,1
31887,17.13,4.584,15211,20.74,1972,130,1.016,1.999,1
31889,14.45,4.771,7128,17.72,1987,150,1.18,1.99,1
31890,18.57,2.983,8340,19.45,2006,150,1,1,0
31925,17.13,4.845,21163,25.83,1972,150,1.016,3,0
31935,5,17.949,852,10.44,1929,160,1.132,3.736,1
31950,18.97,3.146,9617,18.51,1987,150,1.06,1.99,1
31961,17.13,4.571,15440,21.18,2003,150,1.016,3,1
31967,5,18.08,852,10.29,1929,160,1.132,3.736,0
31974,14.22,4.662,6869,19.07,2006,150,1,1,0
31995,6.84,12.89,1692,11.48,1934,160,1,1.01,1
32025,11.5,5.455,3289,15.59,1997,160,0.991,2.741,1
32047,15.2,4.669,7833,16.61,1985,160,1.08,1.999,1
32055,16.5,4.418,11001,18.76,1978,160,0.922,4.339,1
32065,15.2,4.669,7833,16.61,1985,160,1.08,1.999,1
32068,15.2,4.635,7805,16.79,1993,140,1,1,1
32077,7.5,13.405,2083,9.04,1908,160,0.793,3.355,1
32078,16.5,4.418,11001,18.76,1978,160,0.922,4.339,1
32087,11.5,5.455,3289,15.59,1997,160,0.991,2.741,1
32099,7.5,13.426,2367,10.24,1908,160,0.795,3.357,1
32101,6.84,12.89,1692,11.48,1934,160,1,1.01,1
32127,15.2,4.635,7805,16.79,1993,140,1,1,1
32143,6.5,16.648,1606,8.01,1909,160,0.983,3.524,1
32144,6.5,16.648,1606,8.01,1909,160,0.983,3.524,1
32162,8.2,8.24,1154.7,9.28,1988,110,1.49,1,1
32163,3.8,16.904,248,10.27,1992,160,1.37,1.34,1
32217,8.2,8.114,1186,9.83,1988,110,1.49,1,0
32218,3.8,16.904,248,10.27,1992,160,1.37,1.34,1
32330,14.67,4.993,8003,17.1,1997,160,1.041,1.111,1
32469,5.35,8.786,315,12.29,1988,130,0.96,1.9,2
32628,4,28.62,962,11.32,1927,160,1.12,3.72,1
32633,4.15,28.349,656,6.79,1908,160,0.84,0.84,0
32636,9.35,8.067,3056,15.16,1979,160,1.32,1.32,2
32727,5.2,23.32,1228,7.62,1967,140,0.8,1,1
32768,6.6,9.537,810,11.58,1997,130,0.876,0.885,1
32923,2.5,40.555,138,5.3,1930,140,1.3,1,1
33018,4.45,41.809,2817,10.14,1987,130,1.38,1,1
33046,11.8,5.697,4499,17.64,1981,140,1.36,3.5,1
33072,15.99,3.903,6620,16.4,2013,150,1,1,1
33074,13.95,3.896,4188,17.98,2013,160,1.1,1.1,1
33085,5,16.443,810.2,11.83,2002,120,2.13,1.99,1
33115,4.9,24.001,1004,7.46,1931,130,1.27,1.7,1
33117,6.5,12.612,947,8.23,1934,140,0.95,1.1,2
33342,15.77,4.819,10124,17.39,1981,130,1.46,5,1
33484,9.5,6.395,1701,12.6,1928,160,1.193,3.219,0
33701,4.45,22.493,866,10.77,1987,130,1.38,1,1
33850,4.4,33.626,2482,14.45,1912,130,0.898,0.896,2
34047,12.15,9.676,14389,17.4,1936,140,1.28,4,1
34328,2.4,54.469,302,7.57,1941,140,1.27,1,1
34377,7,12.848,1807,11.25,1935,130,1.07,1.07,2
34534,3.7,38.288,1285,11.54,1922,130,1.37,1.99,2
34539,11.8,6.022,4499,15.79,1981,140,1.36,3.5,1
34653,11.88,5.802,4974,18.3,1983,140,1.22,3,1
34657,5,11.157,414,13.13,1973,130,0.96,1.2,1
34684,13.95,4.098,4351,16.88,2013,160,1.1,1.1,0
34692,19.4,3.312,10404,16.52,1989,140,1,1.1,1
34721,9.25,5.8,1082,10.84,1979,140,1.54,1,1
34742,6.5,21.374,3814,11.54,1951,160,1.4,1.4,1
35082,24.85,2.693,27911,24.9,2007,130,1.309,9.185,2
35133,5,10.106,372,14.38,1971,160,1.583,1.999,2
35142,8.8,21.932,23019,19.69,1950,150,1.7,4,1
35164,5.25,15.182,914,12.88,2001,160,1.061,5.667,1
35175,3.3,32.368,494.5,9.82,1934,120,1.17,1.42,1
35315,4.3,28.34,858,7.71,1926,140,0.89,1,1
35492,14.5,6.069,14581,22.1,2002,160,1.18,2.222,1
35519,5,20.473,1032,9.72,1984,160,3.05,2.88,1
35694,3,32.217,215,6.31,1933,130,0.7,0.7,2
35765,3.8,31.705,841,9.9,1925,160,1.139,2.598,1
35813,11,5.115,2293,14.77,1984,140,1.07,3,1
35979,4,28.62,962,11.32,1927,160,1.12,3.72,1
36062,19.4,3.32,10404,16.44,1989,140,1,1.1,1
36113,13.28,5.319,5417,15.19,1985,140,1.01,3.4,1
36159,13.95,3.874,3703,16.08,2013,160,1.1,1.1,1
36445,9.44,11.151,5867,14.66,1936,120,1.576,4.784,1
36462,6.4,18.904,4140.6,17.04,1929,120,1.12,4.05,1
36465,19.86,3.922,19301,19.9,1983,160,1.367,2.222,1
36488,8.12,8.065,1232,10.75,1987,130,1.09,1.09,1
36501,5.9,17.673,1606,10.47,1971,130,0.872,0.878,2
36569,12.54,6.23,6808,17.5,1979,140,1.058,1.099,1
36583,7.9,10.57,1852,10.5,1936,130,1.37,1.59,1
36882,2.41,46.237,254,8.69,1990,150,2.176,1,1
37043,4.8,33.814,2332,9.48,1934,140,0.809,0.801,1
37082,15.02,5.849,12597,17.85,1997,130,1.49,1.2,2
37181,5.18,21.637,2694,19.72,1939,140,0.99,3,1
37352,12.3,5.309,4212,16.11,1979,140,1.04,1,1
37438,3.1,45.643,704.9,9.04,1911,140,0.784,2.298,1
37471,5.6,11.734,753,13.72,1979,130,1.33,1.57,2
37484,15.14,3.633,4945,17.59,1989,150,1.07,4,1
37574,11.1,7.358,4863,14.6,1987,140,1.42,1,1
37577,2.26,43.668,75,3.72,1930,140,0.87,0.87,2
37665,2.65,44.774,355,8.86,1936,130,1.38,1.29,1
37666,5.32,12.242,433,8.9,1984,160,1.88,1.88,1
37669,3.7,67.129,3327,9.72,1934,160,1.07,1,2
37679,10,8.623,3954,13.12,1949,160,0.94,0.94,1
37767,2.7,55.385,553,8.37,1930,150,1.06,1.66,1
37837,16.3,3.408,6313,19,2002,160,1.154,2,1
37943,4.8,34.418,2332,9.15,1934,140,0.809,0.801,1
37950,4.5,17.198,349,7.1,1909,160,0.902,0.898,0
37974,10.2,6.328,2668,15.19,1992,130,1.638,1,2
38047,9.5,6.395,1701,12.6,1928,160,1.193,3.219,1
38172,15.02,5.849,12597,17.85,1997,130,1.49,1.2,2
38185,10.1,8.314,3641,12.49,1925,130,1.15,1.17,2
38360,5.7,12.028,359,5.8,1967,140,0.832,1,1
38370,4,26.274,679,9.48,1928,140,1.05,2.1,1
38426,23,3.291,26261,21.38,1988,140,1.27,1.27,1
38441,2.2,52.369,138,5.3,1928,140,1.15,1,1
38498,13.5,4.313,4357,17.4,1990,140,1,1,1
38722,4.15,28.349,656,6.79,1908,160,0.84,0.84,0
38727,3.3,42.213,704,8.22,1927,140,1.06,1,1
38818,5,20.473,1032,9.72,1984,160,3.05,2.88,1
38922,3.3,39.663,496,6.56,1932,160,0.717,2.142,2
39007,4.3,28.34,858,7.71,1926,140,0.89,1,1
39026,6.8,17.295,3012,11.62,1921,140,0.952,1.999,2
39068,19.6,3.146,10862,18.35,2003,140,1,1,1
39163,12.17,4.946,3951,18.17,1999,140,1.17,1,1
39223,5,21.662,983,8.27,1933,160,1.155,1.919,1
39323,3.2,31.026,234,5.72,1925,160,1.14,2.11,1
39346,8,12.766,4442,16.42,1932,160,1.27,1.9,1
39353,6,23.529,2812,9.67,1940,150,1.25,2,1
39407,13.1,5.156,4113,12.96,1989,130,1,1,1
39461,11.53,4.965,3028,17.15,1998,150,1.04,3,1
39486,3.5,23.455,177,5.29,1912,150,1.91,1.266,2
39634,11.7,5.65,3964,16.35,1989,130,1.1,1.1,2
39807,7,12.986,1175,7.16,1928,160,1.01,1.87,1
39838,5,11.461,357,10.73,1971,140,1,1.4,1
39847,18,3.949,14212,21.42,1995,160,1.2,1.13,1
39903,6.26,12.22,1172,12.61,1997,160,1,1,1
39962,11.52,5.178,2735,14.29,2003,140,1,1,1
39980,4.3,26.046,987,10.5,1949,140,1.575,2.136,1
40004,5.4,11.881,448,9.21,1987,150,1.64,1,1
40076,8.65,9.239,2150,11.1,1950,160,1.04,5.537,1
40290,6,15.12,957,7.97,1908,150,1.14,1,1
40306,7.27,12.564,2089,11.69,1909,160,1.026,1.999,1
40600,9.24,6.625,1329,10.25,1978,160,1.12,2.09,1
40623,6.5,21.374,3814,11.54,1951,160,1.4,1.4,1
40670,25,2.258,16948,21,1989,160,1.184,1.184,1
40734,12.8,7.364,8579,14.54,1982,140,1.057,1.1,1
40873,7.4,11.493,1326,8.26,1967,130,1.01,1.01,1
40971,8,13.109,3021,10.59,1927,130,0.905,4.653,2
41074,4.4,69.076,18164,25.06,1933,130,0.793,0.791,1
41134,2.8,74.747,1087,7.81,1938,140,0.78,0.807,1
41171,6.7,12.167,1192,9.86,1933,160,1.18,1.18,2
41280,5.5,18.331,982,7.88,1907,130,0.849,1.999,2
41356,4.5,28.362,1790,13.39,1907,140,1.005,2.693,1
41576,6.8,14.348,1593,8.93,1931,130,0.874,0.877,1
41777,6.6,12.414,1242,10.48,1972,150,0.88,0.88,1
41864,2.7,55.385,553,8.37,1930,150,1.06,1.66,1
41887,5,18.861,1612,17.89,1902,130,0.878,2.8,1
41957,3.4,31.638,386,7.12,1927,160,0.817,1.339,1
42072,7,12.986,1175,7.16,1928,160,1.01,1.87,1
42096,5,18.267,890,10.53,1909,160,0.925,1.53,1
42196,6,22.435,2805,10.61,1926,130,1,3,1
42207,13.28,5.319,5417,15.19,1985,140,1.01,3.4,1
42211,5.5,11.291,426,9.01,1972,140,0.99,1.4,1
42253,6.6,10.727,1000,11.3,1948,160,1.169,5.692,1
42286,6.2,16.484,1375,8.45,1926,140,1.139,1.789,1
42465,5.7,12.028,359,5.8,1967,140,0.832,1,1
42588,5.85,21.316,2202,10.21,1948,160,0.965,4,1
42656,16.2,4.527,11058,19.33,1983,140,1.22,1.1,2
42667,10.7,8.649,5401,13.59,1953,130,0.918,3.4,2
42691,4.72,13.674,492.8,13.102,1996,160,0.809,0.809,1
42796,5.5,16.686,1238,11.99,1910,140,0.942,0.946,2
42823,5.94,9.712,503,10.57,2001,160,1,1,0
42962,16.8,3.228,5214,15.5,1988,140,1,1,1
43006,4.8,17.245,476,7.44,1930,160,1.13,1.97,1
43156,2.5,59.32,366,6.57,1928,140,1.24,1,1
43255,4.9,24.001,1004,7.46,1931,130,1.27,1.7,1
43258,4.1,45.422,827,3.5,1949,160,1.63,2.75,1
43263,7.5,12.742,2415,11.6,1927,130,1.034,5.454,1
43305,5.25,15.182,914,12.88,2001,160,1.061,5.667,1
43409,17.36,5.068,18565,19.64,2015,160,2.87,12.59,1
43439,9.5,9.354,3385,11.72,1936,130,1.55,2.51,1
43465,5.5,11.264,519,11.03,1976,140,1.05,1.33,1
43595,11.5,6.17,3826,14.18,1995,160,1,1,1
43647,5.2,19.739,844,7.31,1967,140,0.8,1,1
43656,6.8,21.217,3811,9.77,1931,140,1.07,1,1
43664,11.53,5.051,2905,15.9,1998,150,1.04,3,1
43665,12.15,9.676,14389,17.4,1936,140,1.28,4,1
43709,3.36,38.131,540,7.19,1936,150,1.118,1.24,1
43760,12,5.93,4475,15.14,1994,160,1,1,1
43784,7.2,13.708,2853,13.94,1910,140,1.018,1.027,2
43816,4.5,16.836,391,8.3,1909,160,0.902,0.898,1
43872,15.14,3.698,4135,14.2,1989,150,1.07,4,0
43919,14.67,4.993,8003,17.1,1997,160,1.041,1.111,1
44048,5.6,31.173,3846,9.93,1938,140,1.06,1,1
44051,4.8,21.37,1687,17.17,1908,150,0.87,2.6,2
44156,6,15.742,1601,12.3,1959,140,1.1,1.9,1
44217,13.6,4.667,4452,14.74,1987,130,1.08,1.08,1
44279,4.4,23.384,711,8.56,1925,140,1.05,2.91,2
44314,6,15.12,957,7.97,1908,150,1.14,1,1
44429,15.6,5.238,12738,19.34,1996,200,2.563,1,0
44455,8.15,9.925,2903,16.481,1995,160,1,1,1
44483,17.4,3.336,7203,17.42,2011,160,1.08,1.08,1
44503,13.5,4.313,4357,17.4,1990,140,1,1,1
44572,11.52,5.178,2735,14.29,2003,140,1,1,1
44686,5,29.45,4585,20.87,1914,140,0.81,3.04,1
44726,5.9,17.673,1606,10.47,1971,130,0.872,0.878,2
44735,2.65,36.38,346,13.08,1912,130,0.99,1.9,2
44826,6,12.729,766,9,1976,130,1.28,1.7,1
44827,3.4,28.298,386,8.9,1908,140,1.012,3,1
44840,4.4,34.52,2498,13.8,1912,130,0.898,0.896,2
44946,5.1,18.97,1012.3,10.26,1934,120,1.04,1.68,1
44997,6,15.848,1649,12.5,1959,140,1.1,1.9,1
44999,5.5,11.291,426,9.01,1972,140,0.99,1.4,1
45068,7.2,12.752,2136,12.06,1923,140,1.28,1.39,1
45074,5.9,17.673,1606,10.47,1971,130,0.872,0.878,2
45077,7.9,8.332,1532,13.98,1992,130,1.783,1,2
45090,6.5,21.374,3814,11.54,1951,160,1.4,1.4,1
45092,12,10.566,23288,24.82,1950,150,1.8,6,1
45256,5.8,18.404,1760,11.33,1965,130,0.827,0.833,1
45356,5.6,10.82,546,11.7,1980,140,1.1,2,1
45427,11.45,6.816,4722,14.59,1984,160,1.76,1.1,1
45433,5.8,14.21,927,10.01,1974,130,0.999,0.928,2
45493,4.8,17.245,476,7.44,1930,160,1.13,1.97,1
45494,4.53,36.259,2881,12.84,1914,140,0.81,3.04,0
45583,3.3,32.368,494.5,9.82,1934,120,1.17,1.42,1
45625,8.9,10.397,3304,12.02,1977,130,0.989,0.977,2
45648,5,11.157,414,13.13,1973,130,0.96,1.2,1
45649,6.6,22.289,4233,11.08,1950,150,0.99,2,1
45692,4.3,25.298,869,9.8,1949,140,1.575,2.136,1
45708,3,40.82,355,6.49,1914,160,0.919,2.391,1
45806,12.3,5.309,4212,16.11,1979,140,1.04,1,1
45825,16.8,3.197,5214,15.8,1988,140,1,1,1
45928,9,7.621,2156,13.96,2010,140,1,1,2
45977,19.7,3.698,15692,18.8,2004,160,1.108,1.091,1
46001,7.2,12.752,2136,12.06,1914,140,1.28,1.39,1
46096,2.7,71.249,761,6.96,1928,130,1.526,3.163,1
46148,10.5,13.1,17627,20.85,1915,140,1.63,5.72,1
46245,4.5,19.893,684,10.4,1909,160,1.015,3.167,1
46386,13.28,5.319,5417,15.19,1985,140,1.01,3.4,1
46483,5,18.861,1612,17.89,1902,130,0.878,2.8,1
46512,19.9,3.273,12403,18.22,1996,160,1,1,1
46663,5.5,16.851,1110,10.54,1908,160,0.922,1.999,1
46805,25,2.258,16948,21,1989,160,1.184,1.184,1
46838,3.2,88.099,2863,8.68,1934,140,0.98,0.98,2
46854,7,7.317,732,14.05,1981,160,1.594,1.999,2
47068,16.8,3.197,5214,15.8,1988,140,1,1,1
47138,2.65,44.965,295,7.3,1936,130,1.38,1.29,1
47243,6.5,34.507,11681,13.56,1934,140,0.956,2.314,2
47263,6.5,21.374,3814,11.54,1951,160,1.4,1.4,1
47307,3.6,25.952,287,6.26,1932,160,1.39,1.8,1
47319,18.22,4.632,16770,17.5,1985,160,1.28,2.222,1
47332,8.8,12.402,3914,10.47,1948,140,1.24,1,1
47342,5.4,11.881,448,9.21,1987,150,1.64,1,1
47493,7,12.716,1737,11.04,1937,130,0.948,0.96,1
47620,4,28.62,962,11.32,1927,160,1.12,3.72,1
47638,10,10.146,5119,12.27,1949,160,0.94,0.94,1
47718,4.7,19.302,462,6.27,1970,140,0.8,1,1
47733,6.8,18.87,2956,9.58,1962,140,1.21,1,1
47756,5.5,11.264,519,11.03,1976,140,1.05,1.33,1
47795,19.9,3.273,12403,18.22,1996,160,1,1,1
47879,3.36,38.131,540,7.19,1936,150,1.118,1.24,1
47953,8.5,9.63,3311.2,16.876,1996,160,1,1,1
47966,17.4,3.461,7541,16.95,2011,160,1.08,1.08,0
47970,13.95,4.137,4281,16.3,2013,160,1.1,1.1,0
48028,2.5,43.663,166,5.5,1933,140,0.85,1,1
48182,5.1,18.97,1012.3,10.26,1934,120,1.04,1.68,1
48221,13.6,4.667,4452,14.74,1987,130,1.08,1.08,1
48232,4.5,11.546,220,9.93,1975,140,1.06,1.999,1
48245,5.5,13.119,868,13.6,1972,130,1.04,1.32,1
48291,14.5,6.069,14581,22.1,2002,160,1.18,2.222,1
48293,19.86,3.922,19301,19.9,1983,160,1.367,2.222,1
48328,5.9,17.673,1606,10.47,1971,130,0.872,0.878,2
48388,2.5,50.78,754,18.47,1940,160,0.87,2.13,1
48610,4.88,26.882,1450,8.73,1930,160,0.95,3.12,1
48652,2.55,48.335,460,11.49,1908,130,0.98,1.8,2
48861,5.2,40.806,5334,10.81,1938,130,1.005,2.246,2
48977,3.71,25.547,453,9.04,1938,140,1.45,2,1
48984,14.88,4.824,8555,18.5,1984,140,1.31,4,1
49032,17.07,5.147,20632,22.63,2015,160,2.98,12.74,1
49081,5,21.853,3260,26.95,1986,130,1,1.17,2
49090,14.5,4.504,6721,18.49,1973,140,1.31,1.99,1
49128,5.2,22.964,1769,11.32,1938,120,1.1,3.47,2
49366,15.77,4.819,10124,17.39,1981,130,1.46,5,1
49385,2.4,63.832,698,12.74,1910,100,1.03,2.2,2
49395,15.99,3.903,6620,16.4,2013,150,1,1,1
49413,4.9,19.068,841,9.9,1925,160,1.17,3.368,1
49526,4.5,16.775,513,10.97,1999,160,1.95,1,1
49589,3.6,26.442,287,6.03,1932,160,1.39,1.8,1
49632,10.5,5.849,2536,15.05,1988,160,1.266,1.999,2
49635,17.5,4.708,20011,23.75,1979,160,1.02,1.1,1
49702,18.45,3.926,10684,14.76,1972,160,1.52,1.52,1
49712,2.7,125.074,2618,7.77,1965,150,0.736,1.493,2
49716,14.96,4.883,8553,17.67,1974,130,1.038,1.099,1
49781,6.1,15.45,1543,11.52,2017,120,3.49,1.21,2
49815,6.35,10.227,856,12.42,1992,130,1.38,1,2
49819,6.8,14.348,1593,8.93,1931,130,0.874,0.877,1
49832,6.3,18.696,2457,11.01,1928,140,1.197,1.999,2
49863,2.8,70.774,1259,10.09,1938,140,0.78,0.807,1
49873,4.5,19.893,684,10.4,1909,160,1.015,3.167,1
49874,8.65,9.239,2150,11.1,1950,160,1.04,5.537,1
49928,3.76,23.942,423,9.11,1936,140,1.018,2,1
49989,2.5,65.097,159,2.37,1952,160,0.954,1.193,1
49994,6.6,12.376,1517,12.88,1972,150,0.88,0.88,1
49995,5.4,18.764,1058,8.72,1947,160,1.13,1.701,1
50017,14.21,5.344,8262,17.51,1983,140,1.24,3,1
50122,8.8,21.932,23019,19.69,1950,150,1.7,4,1
50223,11.5,6.164,3910,14.52,1995,160,1,1,1
50305,17.5,4.752,17264,20.11,1979,160,1.02,1.1,0
50393,4.5,26.907,1504,12.5,1908,130,0.85,2.4,2
50496,7.32,14.582,3135,12.67,1963,160,1.41,2.6,1
50501,6.5,14.234,1586,10.82,1902,120,0.66,1.999,1
50509,4.8,19.517,899,10.97,1932,160,1.47,2.3,1
50511,6.6,22.289,4233,11.08,1950,150,0.99,2,1
50582,4.9,22.4,1687,14.39,1908,130,0.87,2.6,2
50671,4.5,10.857,220,11.23,1975,140,1.06,1.999,1
50753,11.45,6.816,4722,14.59,1984,160,1.76,1.1,1
50875,6.1,8.403,340,8.58,1985,140,1.07,2,1
50904,11.1,5.187,2324,14.04,2003,140,1,1,1
50966,11.4,4.546,1976,13.97,2003,160,1,1,1
51030,2.5,65.097,159,2.37,1952,160,0.954,1.193,1
51103,2.5,48.461,596,16.03,1940,160,0.87,2.13,1
51149,5.9,17.673,1606,10.47,1971,130,0.872,0.878,2
51177,21.32,2.836,17072,25.35,2011,100,2.7,12.3,2
51204,3.8,27.752,635.9,9.77,1934,120,1.1,1.4,1
51259,14.88,4.824,8555,18.5,1984,140,1.31,4,1
51341,7.2,8.391,819,10.68,1977,130,0.932,0.931,2
51357,5,17.856,890,11.02,1909,160,0.925,1.999,1
51393,4.88,26.882,1450,8.73,1930,160,0.95,3.12,1
51438,14.96,4.909,8184,16.73,1974,130,1.038,1.099,0
51441,9.4,7.723,3352,17.76,1910,130,1.07,2.3,2
51495,5.1,19.233,1141,11.25,2017,100,3.43,1.21,2
51598,3.1,45.643,704.9,9.04,1911,140,0.784,2.298,1
51740,16.74,4.94,15010,19.33,1976,140,1.05,1.999,1
51785,6.6,10.727,1000,11.3,1948,160,1.169,5.692,1
51793,16.3,2.764,5377,24.6,1992,140,1,1,2
51905,9.25,6.242,1207,10.44,1979,140,1.54,1,1
51929,13.28,5.319,5417,15.19,1985,140,1.01,3.4,1
51987,5,16.443,810.2,11.83,2002,120,2.13,1.99,1
52047,2.4,79.114,1577.1,18.739,1912,160,0.655,0.671,1
52104,3.4,31.638,386,7.12,1927,160,0.817,1.339,1
52167,19.6,3.146,10862,18.35,2003,140,1,1,1
52231,6.25,20.648,3947,14.97,1933,140,1.521,1.999,2
52280,9.5,6.395,1701,12.6,1928,160,1.193,3.219,1
52376,5.04,16.315,806.1,11.58,2002,120,2.15,2.02,1
52431,14.5,4.538,6983,18.93,1973,140,1.31,1.99,1
52440,5.5,13.119,868,13.6,1972,130,1.04,1.32,1
52504,3,47.132,641,8.79,1931,140,1.317,2.091,1
52562,7,12.716,1737,11.04,1937,130,0.948,0.96,1
52607,8.8,12.402,3914,10.47,1948,140,1.24,1,1
52797,22.92,3.08,30341,28.6,1995,160,1,1,1
52856,11,5.115,2293,14.77,1984,140,1.07,3,1
52905,8.65,9.038,2150,11.6,1950,160,1.04,5.537,1
52952,11.1,7.358,4863,14.6,1987,140,1.42,1,1
52966,7.27,12.563,2498,13.98,1909,160,1.026,1.999,1
53130,3.1,53.379,1075,10.08,1930,130,0.91,0.91,2
53222,6.7,14.952,3208,17.57,1936,160,1.36,1.99,1
